record_id,classification,valid_structure,n_points,n_timestamps,invalid_timestamps,invalid_coordinates,negative_dt,zero_dt,positive_dt,same_time_different_position,consecutive_duplicate_position,long_gap_gt_30_source_seconds,edges_total,dt_computable,position_pairs_computable,time_span_raw,dt_min_raw,dt_max_raw,issues
2206,CURRENT_RUN_REAL_DATA,True,119,119,0,0,0,3,115,3,17,1,118,118,118,1176,0.0,42.0,
2207,CURRENT_RUN_REAL_DATA,True,110,110,0,0,0,4,105,4,34,1,109,109,109,1186,0.0,31.0,
2208,CURRENT_RUN_REAL_DATA,True,101,101,0,0,0,1,99,1,10,1,100,100,100,1189,0.0,31.0,
2209,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,80,0,99,99,99,1192,3.0,21.0,
2210,CURRENT_RUN_REAL_DATA,True,104,104,0,0,0,4,99,4,0,2,103,103,103,1193,0.0,47.0,
2211,CURRENT_RUN_REAL_DATA,True,108,108,0,0,0,4,103,4,11,1,107,107,107,1187,0.0,129.0,
2212,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,3,0,99,99,99,1191,1.0,20.0,
2213,CURRENT_RUN_REAL_DATA,True,96,96,0,0,0,0,95,0,56,2,95,95,95,1191,2.0,62.0,
2214,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,89,0,98,98,98,1193,9.0,20.0,
2215,CURRENT_RUN_REAL_DATA,True,101,101,0,0,0,3,97,2,41,1,100,100,100,1189,0.0,75.0,
2216,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,88,0,98,98,98,1191,8.0,21.0,
2217,CURRENT_RUN_REAL_DATA,True,92,92,0,0,0,0,91,0,0,3,91,91,91,1195,1.0,63.0,
2218,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,90,0,98,98,98,1190,7.0,21.0,
2219,CURRENT_RUN_REAL_DATA,True,97,97,0,0,0,0,96,0,86,1,96,96,96,1182,9.0,31.0,
2220,CURRENT_RUN_REAL_DATA,True,101,101,0,0,0,0,100,0,1,0,100,100,100,1180,2.0,22.0,
2221,CURRENT_RUN_REAL_DATA,True,101,101,0,0,0,0,100,0,91,0,100,100,100,1190,6.0,21.0,
2222,CURRENT_RUN_REAL_DATA,True,110,110,0,0,0,8,101,8,23,3,109,109,109,1193,0.0,48.0,
2223,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,93,0,99,99,99,1191,2.0,20.0,
2224,CURRENT_RUN_REAL_DATA,True,98,98,0,0,0,0,97,0,28,0,97,97,97,1188,7.0,30.0,
2225,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,23,0,98,98,98,1147,2.0,25.0,
2226,CURRENT_RUN_REAL_DATA,True,98,98,0,0,0,2,95,2,16,2,97,97,97,1186,0.0,34.0,
2227,CURRENT_RUN_REAL_DATA,True,98,98,0,0,0,0,97,0,87,0,97,97,97,1186,9.0,22.0,
2228,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,91,0,98,98,98,1183,1.0,21.0,
2229,CURRENT_RUN_REAL_DATA,True,74,74,0,0,0,1,72,0,3,2,73,73,73,1194,0.0,315.0,
2230,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,91,0,99,99,99,1194,1.0,21.0,
2231,CURRENT_RUN_REAL_DATA,True,109,109,0,0,0,4,104,4,11,1,108,108,108,1186,0.0,45.0,
2232,CURRENT_RUN_REAL_DATA,True,42,42,0,0,0,2,39,2,0,0,41,41,41,463,0.0,26.0,
2233,CURRENT_RUN_REAL_DATA,True,136,136,0,0,0,6,129,5,37,0,135,135,135,1191,0.0,26.0,
2234,CURRENT_RUN_REAL_DATA,True,105,105,0,0,0,0,104,0,35,0,104,104,104,1188,1.0,23.0,
2235,CURRENT_RUN_REAL_DATA,True,103,103,0,0,0,1,101,1,64,0,102,102,102,1191,0.0,20.0,
2236,CURRENT_RUN_REAL_DATA,True,111,111,0,0,0,1,109,1,16,1,110,110,110,1180,0.0,33.0,
2237,CURRENT_RUN_REAL_DATA,True,112,112,0,0,0,2,109,2,20,2,111,111,111,1190,0.0,105.0,
2238,CURRENT_RUN_REAL_DATA,True,102,102,0,0,0,5,96,5,0,2,101,101,101,1176,0.0,48.0,
2239,CURRENT_RUN_REAL_DATA,True,111,111,0,0,0,3,107,2,14,1,110,110,110,1194,0.0,273.0,
2240,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,89,0,99,99,99,1191,4.0,20.0,
2241,CURRENT_RUN_REAL_DATA,True,132,132,0,0,0,2,129,2,36,0,131,131,131,1197,0.0,21.0,
2242,CURRENT_RUN_REAL_DATA,True,122,122,0,0,0,4,117,4,17,1,121,121,121,1195,0.0,60.0,
2243,CURRENT_RUN_REAL_DATA,True,95,95,0,0,0,0,94,0,68,1,94,94,94,1192,1.0,107.0,
2244,CURRENT_RUN_REAL_DATA,True,78,78,0,0,0,3,74,0,71,1,77,77,77,1191,0.0,318.0,
2245,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,79,0,99,99,99,1187,6.0,27.0,
2246,CURRENT_RUN_REAL_DATA,True,101,101,0,0,0,2,98,0,48,1,100,100,100,1190,0.0,106.0,
2247,CURRENT_RUN_REAL_DATA,True,157,157,0,0,0,16,140,16,15,1,156,156,156,1195,0.0,50.0,
2248,CURRENT_RUN_REAL_DATA,True,102,102,0,0,0,15,86,0,94,0,101,101,101,1194,0.0,30.0,
2249,CURRENT_RUN_REAL_DATA,True,104,104,0,0,0,0,103,0,1,0,103,103,103,1194,1.0,23.0,
2250,CURRENT_RUN_REAL_DATA,True,101,101,0,0,0,1,99,0,63,0,100,100,100,1194,0.0,30.0,
2251,CURRENT_RUN_REAL_DATA,True,122,122,0,0,0,4,117,4,18,0,121,121,121,1186,0.0,30.0,
2252,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,90,0,99,99,99,1193,3.0,21.0,
2253,CURRENT_RUN_REAL_DATA,True,102,102,0,0,0,0,101,0,72,0,101,101,101,1189,1.0,22.0,
2254,CURRENT_RUN_REAL_DATA,True,129,129,0,0,0,0,128,0,19,0,128,128,128,1190,1.0,27.0,
2255,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,0,0,98,98,98,1190,5.0,30.0,
2256,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,98,0,98,98,98,1190,7.0,30.0,
2257,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,78,0,99,99,99,1195,1.0,20.0,
2258,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,78,0,98,98,98,1189,8.0,22.0,
2259,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,76,0,99,99,99,1193,2.0,20.0,
2260,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,89,0,98,98,98,1188,7.0,28.0,
2261,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,60,0,99,99,99,1187,6.0,20.0,
2262,CURRENT_RUN_REAL_DATA,True,151,151,0,0,0,4,146,4,27,0,150,150,150,1194,0.0,20.0,
2263,CURRENT_RUN_REAL_DATA,True,102,102,0,0,0,0,101,0,41,0,101,101,101,1190,1.0,21.0,
2264,CURRENT_RUN_REAL_DATA,True,98,98,0,0,0,0,97,0,91,0,97,97,97,1187,8.0,22.0,
2265,CURRENT_RUN_REAL_DATA,True,116,116,0,0,0,4,111,3,37,0,115,115,115,1198,0.0,26.0,
2266,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,87,0,99,99,99,1193,2.0,20.0,
2267,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,61,0,98,98,98,1194,9.0,20.0,
2268,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,91,0,98,98,98,1188,7.0,28.0,
2269,CURRENT_RUN_REAL_DATA,True,112,112,0,0,0,2,109,2,24,0,111,111,111,1189,0.0,30.0,
2270,CURRENT_RUN_REAL_DATA,True,102,102,0,0,0,0,101,0,32,0,101,101,101,1192,1.0,24.0,
2271,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,0,0,98,98,98,1190,6.0,30.0,
2272,CURRENT_RUN_REAL_DATA,True,119,119,0,0,0,0,118,0,24,1,118,118,118,1159,1.0,38.0,
2273,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,84,0,98,98,98,1191,9.0,20.0,
2274,CURRENT_RUN_REAL_DATA,True,128,128,0,0,0,2,125,2,27,0,127,127,127,1191,0.0,28.0,
2275,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,2,96,0,78,1,98,98,98,1190,0.0,34.0,
2276,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,44,0,98,98,98,1189,4.0,28.0,
2277,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,88,0,98,98,98,1191,9.0,21.0,
2278,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,88,0,98,98,98,1179,4.0,21.0,
2279,CURRENT_RUN_REAL_DATA,True,102,102,0,0,0,1,100,0,23,1,101,101,101,1186,0.0,79.0,
2280,CURRENT_RUN_REAL_DATA,True,115,115,0,0,0,0,114,0,55,0,114,114,114,1197,1.0,23.0,
2281,CURRENT_RUN_REAL_DATA,True,88,88,0,0,0,0,87,0,11,1,87,87,87,1186,6.0,140.0,
2282,CURRENT_RUN_REAL_DATA,True,109,109,0,0,0,0,108,0,1,0,108,108,108,1195,1.0,26.0,
2283,CURRENT_RUN_REAL_DATA,True,54,54,0,0,0,0,53,0,42,0,53,53,53,648,7.0,28.0,
2284,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,89,0,99,99,99,1191,3.0,21.0,
2285,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,80,0,99,99,99,1189,8.0,20.0,
2286,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,7,0,99,99,99,1191,2.0,21.0,
2287,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,3,95,3,26,1,98,98,98,1194,0.0,76.0,
2288,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,97,0,98,98,98,1190,7.0,30.0,
2289,CURRENT_RUN_REAL_DATA,True,103,103,0,0,0,5,97,5,13,2,102,102,102,1133,0.0,100.0,
2290,CURRENT_RUN_REAL_DATA,True,101,101,0,0,0,0,100,0,70,0,100,100,100,1186,1.0,23.0,
2291,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,38,0,99,99,99,1191,4.0,21.0,
2292,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,80,0,98,98,98,1194,8.0,20.0,
2293,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,90,0,99,99,99,1186,8.0,30.0,
2294,CURRENT_RUN_REAL_DATA,True,98,98,0,0,0,0,97,0,1,0,97,97,97,1192,10.0,30.0,
2295,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,0,1,98,98,98,1194,1.0,33.0,
2296,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,89,0,99,99,99,1190,6.0,20.0,
2297,CURRENT_RUN_REAL_DATA,True,98,98,0,0,0,6,91,5,44,2,97,97,97,1188,0.0,135.0,
2298,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,3,95,0,88,2,98,98,98,1187,0.0,49.0,
2299,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,92,0,98,98,98,1191,9.0,20.0,
2300,CURRENT_RUN_REAL_DATA,True,98,98,0,0,0,0,97,0,95,0,97,97,97,1186,1.0,26.0,
2301,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,89,0,98,98,98,1193,9.0,20.0,
2302,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,89,0,99,99,99,1191,2.0,21.0,
2303,CURRENT_RUN_REAL_DATA,True,101,101,0,0,0,5,95,5,10,2,100,100,100,1187,0.0,45.0,
2304,CURRENT_RUN_REAL_DATA,True,104,104,0,0,0,0,103,0,61,0,103,103,103,1191,1.0,22.0,
2305,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,89,0,98,98,98,1195,9.0,21.0,
2306,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,1,97,1,20,1,98,98,98,1191,0.0,40.0,
2307,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,88,0,98,98,98,1194,9.0,20.0,
2308,CURRENT_RUN_REAL_DATA,True,43,43,0,0,0,0,42,0,0,0,42,42,42,449,1.0,24.0,
2309,CURRENT_RUN_REAL_DATA,True,109,109,0,0,0,5,103,5,10,2,108,108,108,1189,0.0,31.0,
2310,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,91,0,98,98,98,1190,6.0,30.0,
2311,CURRENT_RUN_REAL_DATA,True,105,105,0,0,0,1,103,1,32,1,104,104,104,1194,0.0,37.0,
2312,CURRENT_RUN_REAL_DATA,True,101,101,0,0,0,7,93,7,2,3,100,100,100,1195,0.0,60.0,
2313,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,93,0,99,99,99,1192,2.0,20.0,
2314,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,1,98,1,8,3,99,99,99,1192,0.0,60.0,
2315,CURRENT_RUN_REAL_DATA,True,106,106,0,0,0,1,104,1,79,0,105,105,105,1186,0.0,20.0,
2316,CURRENT_RUN_REAL_DATA,True,126,126,0,0,0,3,122,3,21,0,125,125,125,1162,0.0,25.0,
2317,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,88,0,98,98,98,1194,9.0,21.0,
2318,CURRENT_RUN_REAL_DATA,True,98,98,0,0,0,0,97,0,88,0,97,97,97,1186,8.0,22.0,
2319,CURRENT_RUN_REAL_DATA,True,101,101,0,0,0,13,87,1,90,3,100,100,100,1187,0.0,105.0,
2320,CURRENT_RUN_REAL_DATA,True,110,110,0,0,0,6,103,6,20,1,109,109,109,1192,0.0,50.0,
2321,CURRENT_RUN_REAL_DATA,True,105,105,0,0,0,3,101,0,38,2,104,104,104,1192,0.0,73.0,
2322,CURRENT_RUN_REAL_DATA,True,110,110,0,0,0,2,107,1,14,0,109,109,109,1186,0.0,25.0,
2323,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,89,0,99,99,99,1193,2.0,20.0,
2324,CURRENT_RUN_REAL_DATA,True,103,103,0,0,0,3,99,1,58,1,102,102,102,1198,0.0,59.0,
2325,CURRENT_RUN_REAL_DATA,True,98,98,0,0,0,0,97,0,87,0,97,97,97,1195,9.0,30.0,
2326,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,80,0,99,99,99,1190,1.0,21.0,
2327,CURRENT_RUN_REAL_DATA,True,98,98,0,0,0,0,97,0,89,0,97,97,97,1182,9.0,21.0,
2328,CURRENT_RUN_REAL_DATA,True,102,102,0,0,0,1,100,0,46,0,101,101,101,1188,0.0,24.0,
2329,CURRENT_RUN_REAL_DATA,True,111,111,0,0,0,3,107,2,18,1,110,110,110,1189,0.0,32.0,
2330,CURRENT_RUN_REAL_DATA,True,113,113,0,0,0,8,104,5,33,2,112,112,112,1165,0.0,73.0,
2331,CURRENT_RUN_REAL_DATA,True,108,108,0,0,0,6,101,6,18,3,107,107,107,1192,0.0,45.0,
2332,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,88,0,98,98,98,1190,7.0,21.0,
2333,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,91,0,98,98,98,1195,9.0,20.0,
2334,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,89,0,99,99,99,1191,2.0,20.0,
2335,CURRENT_RUN_REAL_DATA,True,101,101,0,0,0,0,100,0,92,0,100,100,100,1193,4.0,21.0,
2336,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,90,0,98,98,98,1189,6.0,30.0,
2337,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,93,0,98,98,98,1186,1.0,21.0,
2338,CURRENT_RUN_REAL_DATA,True,133,133,0,0,0,7,125,7,21,0,132,132,132,1112,0.0,22.0,
2339,CURRENT_RUN_REAL_DATA,True,121,121,0,0,0,0,120,0,6,0,120,120,120,1190,1.0,25.0,
2340,CURRENT_RUN_REAL_DATA,True,110,110,0,0,0,2,107,1,43,0,109,109,109,1190,0.0,23.0,
2341,CURRENT_RUN_REAL_DATA,True,127,127,0,0,0,3,123,3,24,1,126,126,126,1194,0.0,32.0,
2342,CURRENT_RUN_REAL_DATA,True,109,109,0,0,0,6,102,4,23,2,108,108,108,1190,0.0,55.0,
2343,CURRENT_RUN_REAL_DATA,True,103,103,0,0,0,0,102,0,3,0,102,102,102,1174,3.0,30.0,
2344,CURRENT_RUN_REAL_DATA,True,98,98,0,0,0,0,97,0,80,0,97,97,97,1190,7.0,30.0,
2345,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,88,0,98,98,98,1189,7.0,21.0,
2346,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,91,0,99,99,99,1195,1.0,21.0,
2347,CURRENT_RUN_REAL_DATA,True,112,112,0,0,0,2,109,2,8,0,111,111,111,1191,0.0,29.0,
2348,CURRENT_RUN_REAL_DATA,True,107,107,0,0,0,3,103,3,35,0,106,106,106,1192,0.0,26.0,
2349,CURRENT_RUN_REAL_DATA,True,102,102,0,0,0,2,99,2,75,0,101,101,101,1186,0.0,30.0,
2350,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,94,0,99,99,99,1190,5.0,20.0,
2351,CURRENT_RUN_REAL_DATA,True,98,98,0,0,0,0,97,0,19,0,97,97,97,1186,4.0,24.0,
2352,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,89,0,98,98,98,1188,7.0,28.0,
2353,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,89,0,98,98,98,1180,4.0,21.0,
2354,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,89,0,99,99,99,1191,4.0,20.0,
2355,CURRENT_RUN_REAL_DATA,True,23,23,0,0,0,1,21,0,21,3,22,22,22,840,0.0,314.0,
2356,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,90,0,99,99,99,1190,6.0,20.0,
2357,CURRENT_RUN_REAL_DATA,True,103,103,0,0,0,0,102,0,11,0,102,102,102,1180,1.0,27.0,
2358,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,92,0,98,98,98,1188,6.0,28.0,
2359,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,95,0,99,99,99,1194,2.0,21.0,
2360,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,1,0,99,99,99,1190,2.0,20.0,
2361,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,92,0,99,99,99,1191,4.0,21.0,
2362,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,89,0,99,99,99,1190,5.0,21.0,
2363,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,93,0,98,98,98,1195,9.0,21.0,
2364,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,91,0,99,99,99,1187,5.0,20.0,
2365,CURRENT_RUN_REAL_DATA,True,106,106,0,0,0,2,103,2,29,0,105,105,105,1193,0.0,30.0,
2366,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,90,0,99,99,99,1191,1.0,21.0,
2367,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,92,0,99,99,99,1191,2.0,21.0,
2368,CURRENT_RUN_REAL_DATA,True,97,97,0,0,0,0,96,0,86,0,96,96,96,1189,8.0,30.0,
2369,CURRENT_RUN_REAL_DATA,True,84,84,0,0,0,0,83,0,76,3,83,83,83,1185,8.0,80.0,
2370,CURRENT_RUN_REAL_DATA,True,55,55,0,0,0,0,54,0,12,1,54,54,54,685,1.0,48.0,
2371,CURRENT_RUN_REAL_DATA,True,111,111,0,0,0,3,107,2,30,0,110,110,110,1192,0.0,23.0,
2372,CURRENT_RUN_REAL_DATA,True,153,153,0,0,0,12,140,12,25,0,152,152,152,1191,0.0,30.0,
2373,CURRENT_RUN_REAL_DATA,True,98,98,0,0,0,0,97,0,87,0,97,97,97,1191,8.0,28.0,
2374,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,89,0,98,98,98,1186,1.0,21.0,
2375,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,89,0,99,99,99,1187,7.0,21.0,
2376,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,89,0,99,99,99,1191,2.0,20.0,
2377,CURRENT_RUN_REAL_DATA,True,105,105,0,0,0,1,103,1,26,1,104,104,104,1191,0.0,31.0,
2378,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,89,0,99,99,99,1190,5.0,20.0,
2379,CURRENT_RUN_REAL_DATA,True,115,115,0,0,0,2,112,1,20,1,114,114,114,1196,0.0,31.0,
2380,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,80,0,99,99,99,1191,4.0,20.0,
2381,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,42,0,99,99,99,1191,7.0,23.0,
2382,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,96,0,99,99,99,1198,3.0,22.0,
2383,CURRENT_RUN_REAL_DATA,True,114,114,0,0,0,2,111,1,14,1,113,113,113,1186,0.0,32.0,
2384,CURRENT_RUN_REAL_DATA,True,108,108,0,0,0,3,104,1,76,1,107,107,107,1186,0.0,53.0,
2385,CURRENT_RUN_REAL_DATA,True,125,125,0,0,0,14,110,14,13,3,124,124,124,1193,0.0,75.0,
2386,CURRENT_RUN_REAL_DATA,True,109,109,0,0,0,6,102,5,11,1,108,108,108,1188,0.0,45.0,
2387,CURRENT_RUN_REAL_DATA,True,97,97,0,0,0,0,96,0,86,0,96,96,96,1187,9.0,30.0,
2388,CURRENT_RUN_REAL_DATA,True,109,109,0,0,0,2,106,2,34,0,108,108,108,1186,0.0,23.0,
2389,CURRENT_RUN_REAL_DATA,True,106,106,0,0,0,6,99,6,20,1,105,105,105,1186,0.0,35.0,
2390,CURRENT_RUN_REAL_DATA,True,106,106,0,0,0,0,105,0,33,0,105,105,105,1186,1.0,30.0,
2391,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,87,0,98,98,98,1195,9.0,20.0,
2392,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,88,0,98,98,98,1189,8.0,22.0,
2393,CURRENT_RUN_REAL_DATA,True,104,104,0,0,0,2,101,2,19,1,103,103,103,1171,0.0,90.0,
2394,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,2,97,0,45,1,99,99,99,1186,0.0,99.0,
2395,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,88,0,98,98,98,1185,1.0,21.0,
2396,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,80,0,99,99,99,1191,2.0,20.0,
2397,CURRENT_RUN_REAL_DATA,True,98,98,0,0,0,0,97,0,87,0,97,97,97,1186,9.0,21.0,
2398,CURRENT_RUN_REAL_DATA,True,111,111,0,0,0,0,110,0,31,1,110,110,110,1186,1.0,33.0,
2399,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,91,0,99,99,99,1189,8.0,20.0,
2400,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,93,0,99,99,99,1189,1.0,22.0,
2401,CURRENT_RUN_REAL_DATA,True,93,93,0,0,0,1,91,0,84,1,92,92,92,1175,0.0,104.0,
2402,CURRENT_RUN_REAL_DATA,True,76,76,0,0,0,6,69,6,14,2,75,75,75,1185,0.0,330.0,
2403,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,88,0,99,99,99,1189,1.0,22.0,
2404,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,78,0,98,98,98,1191,10.0,20.0,
2405,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,90,0,99,99,99,1191,2.0,20.0,
2406,CURRENT_RUN_REAL_DATA,True,89,89,0,0,0,0,88,0,26,1,88,88,88,1190,7.0,110.0,
2407,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,78,0,98,98,98,1193,9.0,21.0,
2408,CURRENT_RUN_REAL_DATA,True,98,98,0,0,0,0,97,0,88,0,97,97,97,1186,8.0,22.0,
2409,CURRENT_RUN_REAL_DATA,True,112,112,0,0,0,7,104,5,19,2,111,111,111,1190,0.0,43.0,
2410,CURRENT_RUN_REAL_DATA,True,106,106,0,0,0,6,99,5,28,1,105,105,105,1190,0.0,90.0,
2411,CURRENT_RUN_REAL_DATA,True,118,118,0,0,0,4,113,4,6,0,117,117,117,1187,0.0,30.0,
2412,CURRENT_RUN_REAL_DATA,True,108,108,0,0,0,3,104,3,6,1,107,107,107,1190,0.0,32.0,
2413,CURRENT_RUN_REAL_DATA,True,96,96,0,0,0,0,95,0,89,1,95,95,95,1173,3.0,31.0,
2414,CURRENT_RUN_REAL_DATA,True,103,103,0,0,0,3,99,0,63,1,102,102,102,1198,0.0,72.0,
2415,CURRENT_RUN_REAL_DATA,True,103,103,0,0,0,2,100,2,26,0,102,102,102,1190,0.0,27.0,
2416,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,92,0,99,99,99,1192,5.0,21.0,
2417,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,79,0,99,99,99,1192,4.0,21.0,
2418,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,6,0,98,98,98,1195,9.0,21.0,
2419,CURRENT_RUN_REAL_DATA,True,105,105,0,0,0,2,102,2,1,0,104,104,104,1193,0.0,27.0,
2420,CURRENT_RUN_REAL_DATA,True,98,98,0,0,0,0,97,0,87,0,97,97,97,1186,7.0,23.0,
2421,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,89,0,99,99,99,1190,4.0,21.0,
2422,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,89,0,99,99,99,1190,1.0,20.0,
2423,CURRENT_RUN_REAL_DATA,True,98,98,0,0,0,0,97,0,87,0,97,97,97,1189,8.0,30.0,
2424,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,89,0,99,99,99,1189,1.0,22.0,
2425,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,90,0,98,98,98,1195,9.0,21.0,
2426,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,33,0,99,99,99,1189,6.0,20.0,
2427,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,96,0,98,98,98,1195,10.0,20.0,
2428,CURRENT_RUN_REAL_DATA,True,93,93,0,0,0,64,28,5,83,4,92,92,92,807,0.0,268.0,
2429,CURRENT_RUN_REAL_DATA,True,101,101,0,0,0,6,94,6,49,2,100,100,100,1195,0.0,105.0,
2430,CURRENT_RUN_REAL_DATA,True,118,118,0,0,0,3,114,3,1,0,117,117,117,1195,0.0,23.0,
2431,CURRENT_RUN_REAL_DATA,True,36,36,0,0,0,9,26,9,0,3,35,35,35,949,0.0,635.0,
2432,CURRENT_RUN_REAL_DATA,True,106,106,0,0,0,3,102,0,24,1,105,105,105,1190,0.0,44.0,
